"DATE","WS_2","WS_3","YEAR"
1973-01-26,3.302,3.199,"1973"
1973-01-27,2.853,2.676,"1973"
1973-01-28,2.493,2.331,"1973"
1973-01-29,2.313,2.171,"1973"
1973-01-30,2.018,1.85,"1973"
1973-01-31,1.884,1.648,"1973"
1973-02-01,1.715,1.528,"1973"
1973-02-02,20.379,14.858,"1973"
1973-02-03,29.995,27.888,"1973"
1973-02-04,7.29,7.379,"1973"
1973-02-05,4.338,4.304,"1973"
1973-02-06,3.305,3.163,"1973"
1973-02-07,2.834,2.608,"1973"
1973-02-08,2.499,2.312,"1973"
1973-02-09,2.065,1.938,"1973"
1973-02-10,1.775,1.71,"1973"
1973-02-11,1.347,1.53,"1973"
1973-02-12,1.261,1.296,"1973"
1973-02-13,1.347,1.225,"1973"
1973-02-14,1.374,1.14,"1973"
1973-02-15,1.32,1.111,"1973"
1973-02-16,1.201,1.037,"1973"
1973-02-17,1.089,0.947,"1973"
1973-02-18,1.1,0.875,"1973"
1973-02-19,1.062,0.822,"1973"
1973-02-20,0.944,0.79,"1973"
1973-02-21,0.918,0.785,"1973"
1973-02-22,0.933,0.776,"1973"
1973-02-23,0.86,0.716,"1973"
1973-02-24,0.803,0.681,"1973"
1973-02-25,0.752,0.642,"1973"
1973-02-26,0.715,0.612,"1973"
1973-02-27,0.672,0.589,"1973"
1973-02-28,0.652,0.561,"1973"
1973-03-01,0.655,0.545,"1973"
1973-03-02,0.632,0.536,"1973"
1973-03-03,0.618,0.539,"1973"
1973-03-04,0.82,0.722,"1973"
1973-03-05,2.011,1.304,"1973"
1973-03-06,1.795,1.326,"1973"
1973-03-07,1.453,1.104,"1973"
1973-03-08,11.868,7.963,"1973"
1973-03-09,9.531,7.468,"1973"
1973-03-10,6.342,5.621,"1973"
1973-03-11,4.094,3.742,"1973"
1973-03-12,21.165,13.391,"1973"
1973-03-13,19.543,14.535,"1973"
1973-03-14,9.382,7.724,"1973"
1973-03-15,5.326,4.733,"1973"
1973-03-16,9.462,7.748,"1973"
1973-03-17,42.881,34.416,"1973"
1973-03-18,22.909,22.255,"1973"
1973-03-19,7.398,7.148,"1973"
1973-03-20,4.437,4.327,"1973"
1973-03-21,3.486,3.208,"1973"
1973-03-22,3.218,2.58,"1973"
1973-03-23,3.613,2.599,"1973"
1973-03-24,5.009,3.325,"1973"
1973-03-25,7.605,5.34,"1973"
1973-03-26,13.2,11.361,"1973"
1973-03-27,9.006,9.095,"1973"
1973-03-28,6.426,6.582,"1973"
1973-03-29,4.815,5.239,"1973"
1973-03-30,4.558,5.4,"1973"
1973-03-31,4.636,7.091,"1973"
1973-04-01,4.66,7.591,"1973"
1973-04-02,5.751,8.09,"1973"
1973-04-03,4.559,5.113,"1973"
1973-04-04,4.429,4.223,"1973"
1973-04-05,4.343,3.723,"1973"
1973-04-06,5.121,3.248,"1973"
1973-04-07,6.005,3.978,"1973"
1973-04-08,5.022,3.967,"1973"
1973-04-09,3.633,3.332,"1973"
1973-04-10,3.341,3.078,"1973"
1973-04-11,2.538,2.311,"1973"
1973-04-12,2.164,1.875,"1973"
1973-04-13,2.334,1.771,"1973"
1973-04-14,3.313,2.188,"1973"
1973-04-15,3.89,3.598,"1973"
1973-04-16,3.767,5.769,"1973"
1973-04-17,3.127,7.572,"1973"
1973-04-18,2.562,5.869,"1973"
1973-04-19,2.118,4.646,"1973"
1973-04-20,1.781,3.486,"1973"
1973-04-21,1.603,2.636,"1973"
1973-04-22,2.089,3.761,"1973"
1973-04-23,1.803,2.849,"1973"
1973-04-24,1.519,2.207,"1973"
1973-04-25,1.294,1.812,"1973"
1973-04-26,1.184,1.637,"1973"
1973-04-27,1.36,1.73,"1973"
1973-04-28,3.123,4.032,"1973"
1973-04-29,2.877,3.422,"1973"
1973-04-30,2.263,2.565,"1973"
1973-05-01,1.793,2.158,"1973"
1973-05-02,1.573,1.924,"1973"
1973-05-03,1.775,2.122,"1973"
1973-05-04,1.9,2.425,"1973"
1973-05-05,1.54,1.887,"1973"
1973-05-06,1.341,1.538,"1973"
1973-05-07,1.15,1.406,"1973"
1973-05-08,1.038,1.257,"1973"
1973-05-09,6.395,7.031,"1973"
1973-05-10,6.468,6.81,"1973"
1973-05-11,7.755,9.019,"1973"
1973-05-12,6.602,7.475,"1973"
1973-05-13,4.454,4.868,"1973"
1973-05-14,3.085,3.409,"1973"
1973-05-15,2.482,2.758,"1973"
1973-05-16,3.537,4.046,"1973"
1973-05-17,2.529,2.834,"1973"
1973-05-18,2.418,2.591,"1973"
1973-05-19,2.739,2.757,"1973"
1973-05-20,2.824,2.693,"1973"
1973-05-21,10.078,8.279,"1973"
1973-05-22,9.597,8.738,"1973"
1973-05-23,4.454,4.518,"1973"
1973-05-24,3.121,3.156,"1973"
1973-05-25,2.533,2.504,"1973"
1973-05-26,2.151,2.124,"1973"
1973-05-27,1.835,1.794,"1973"
1973-05-28,4.571,4.654,"1973"
1973-05-29,6.438,6.603,"1973"
1973-05-30,3.824,3.727,"1973"
1973-05-31,5.153,5.304,"1973"
1973-06-01,4.057,3.906,"1973"
1973-06-02,2.967,2.881,"1973"
1973-06-03,2.238,2.19,"1973"
1973-06-04,5.981,5.574,"1973"
1973-06-05,16.109,15.231,"1973"
1973-06-06,5.854,6.22,"1973"
1973-06-07,4.203,4.494,"1973"
1973-06-08,3.096,3.113,"1973"
1973-06-09,2.287,2.098,"1973"
1973-06-10,1.533,1.665,"1973"
1973-06-11,2.16,1.782,"1973"
1973-06-12,4.707,4.536,"1973"
1973-06-13,4.598,3.725,"1973"
1973-06-14,3.342,2.616,"1973"
1973-06-15,2.209,1.725,"1973"
1973-06-16,9.222,7.672,"1973"
1973-06-17,8.185,7.321,"1973"
1973-06-18,3.691,3.401,"1973"
1973-06-19,2.574,2.333,"1973"
1973-06-20,1.962,1.767,"1973"
1973-06-21,1.965,1.68,"1973"
1973-06-22,1.871,1.858,"1973"
1973-06-23,1.522,1.484,"1973"
1973-06-24,1.7,1.366,"1973"
1973-06-25,2.005,1.715,"1973"
1973-06-26,1.469,1.234,"1973"
1973-06-27,3.29,2.531,"1973"
1973-06-28,19.249,15.909,"1973"
1973-06-29,45.527,34.85,"1973"
1973-06-30,105.994,97.674,"1973"
1973-07-01,18.304,20.6,"1973"
1973-07-02,7.251,7.228,"1973"
1973-07-03,4.486,4,"1973"
1973-07-04,10.791,9.387,"1973"
1973-07-05,11.401,10.549,"1973"
1973-07-06,5.021,4.841,"1973"
1973-07-07,3.008,2.76,"1973"
1973-07-08,1.927,1.728,"1973"
1973-07-09,1.395,1.143,"1973"
1973-07-10,1.166,0.821,"1973"
1973-07-11,1.099,0.766,"1973"
1973-07-12,0.822,0.576,"1973"
1973-07-13,0.708,0.49,"1973"
1973-07-14,3.075,2.222,"1973"
1973-07-15,1.704,1.272,"1973"
1973-07-16,1.119,0.821,"1973"
1973-07-17,0.743,0.496,"1973"
1973-07-18,0.665,0.355,"1973"
1973-07-19,0.488,0.258,"1973"
1973-07-20,0.573,0.247,"1973"
1973-07-21,0.961,0.427,"1973"
1973-07-22,0.357,0.224,"1973"
1973-07-23,0.197,0.14,"1973"
1973-07-24,0.15,0.089,"1973"
1973-07-25,0.091,0.064,"1973"
1973-07-26,0.063,0.055,"1973"
1973-07-27,0.369,0.151,"1973"
1973-07-28,0.275,0.134,"1973"
1973-07-29,0.088,0.074,"1973"
1973-07-30,0.068,0.053,"1973"
1973-07-31,0.04,0.037,"1973"
1973-08-01,0.035,0.028,"1973"
1973-08-02,3.867,2.49,"1973"
1973-08-03,2.062,1.281,"1973"
1973-08-04,0.712,0.429,"1973"
1973-08-05,0.331,0.187,"1973"
1973-08-06,0.186,0.111,"1973"
1973-08-07,0.137,0.086,"1973"
1973-08-08,0.099,0.066,"1973"
1973-08-09,0.078,0.053,"1973"
1973-08-10,0.083,0.05,"1973"
1973-08-11,1.105,0.456,"1973"
1973-08-12,0.45,0.259,"1973"
1973-08-13,0.207,0.112,"1973"
1973-08-14,0.183,0.091,"1973"
1973-08-15,0.384,0.175,"1973"
1973-08-16,0.248,0.169,"1973"
1973-08-17,0.119,0.086,"1973"
1973-08-18,0.766,0.376,"1973"
1973-08-19,0.483,0.281,"1973"
1973-08-20,0.203,0.123,"1973"
1973-08-21,0.133,0.078,"1973"
1973-08-22,0.131,0.073,"1973"
1973-08-23,0.122,0.07,"1973"
1973-08-24,0.053,0.05,"1973"
1973-08-25,0.043,0.05,"1973"
1973-08-26,0.052,0.025,"1973"
1973-08-27,0.06,0.031,"1973"
1973-08-28,0.423,0.146,"1973"
1973-08-29,0.121,0.048,"1973"
1973-08-30,0.32,0.094,"1973"
1973-08-31,0.384,0.122,"1973"
1973-09-01,0.165,0.07,"1973"
1973-09-02,0.136,0.057,"1973"
1973-09-03,0.095,0.046,"1973"
1973-09-04,0.069,0.044,"1973"
1973-09-05,0.065,0.04,"1973"
1973-09-06,20.932,10.109,"1973"
1973-09-07,5.126,2.069,"1973"
1973-09-08,2.001,0.686,"1973"
1973-09-09,1.01,0.355,"1973"
1973-09-10,0.762,0.265,"1973"
1973-09-11,0.509,0.18,"1973"
1973-09-12,0.41,0.117,"1973"
1973-09-13,0.328,0.092,"1973"
1973-09-14,0.369,0.091,"1973"
1973-09-15,0.541,0.179,"1973"
1973-09-16,0.411,0.161,"1973"
1973-09-17,0.276,0.121,"1973"
1973-09-18,7.478,4.294,"1973"
1973-09-19,4.126,2.134,"1973"
1973-09-20,1.879,0.91,"1973"
1973-09-21,1.229,0.59,"1973"
1973-09-22,11.768,2.648,"1973"
1973-09-23,14.663,3.268,"1973"
1973-09-24,8.28,1.715,"1973"
1973-09-25,5.793,1.166,"1973"
1973-09-26,4.193,0.798,"1973"
1973-09-27,3.227,0.561,"1973"
1973-09-28,2.489,0.441,"1973"
1973-09-29,2.105,0.351,"1973"
1973-09-30,1.854,0.247,"1973"
1973-10-01,1.717,0.207,"1973"
1973-10-02,1.702,0.185,"1973"
1973-10-03,5.054,1.839,"1973"
1973-10-04,2.404,1.813,"1973"
1973-10-05,7.298,5.75,"1973"
1973-10-06,4.599,3.51,"1973"
1973-10-07,2.181,1.785,"1973"
1973-10-08,1.413,1.22,"1973"
1973-10-09,1.137,0.976,"1973"
1973-10-10,1.003,0.871,"1973"
1973-10-11,0.91,0.778,"1973"
1973-10-12,0.797,0.715,"1973"
1973-10-13,0.796,0.673,"1973"
1973-10-14,1.012,0.882,"1973"
1973-10-15,0.974,0.946,"1973"
1973-10-16,0.92,0.841,"1973"
1973-10-17,0.874,0.787,"1973"
1973-10-18,0.739,0.712,"1973"
1973-10-19,0.703,0.627,"1973"
1973-10-20,0.812,0.717,"1973"
1973-10-21,0.784,0.796,"1973"
1973-10-22,0.686,0.701,"1973"
1973-10-23,0.596,0.637,"1973"
1973-10-24,0.557,0.601,"1973"
1973-10-25,0.547,0.577,"1973"
1973-10-26,0.527,0.547,"1973"
1973-10-27,0.514,0.53,"1973"
1973-10-28,0.471,0.482,"1973"
1973-10-29,0.46,0.446,"1973"
1973-10-30,6.284,6.085,"1973"
1973-10-31,3.699,3.754,"1973"
1973-11-01,13.553,12.225,"1973"
1973-11-02,9.111,9.165,"1973"
1973-11-03,5.092,5.276,"1973"
1973-11-04,3.027,3.261,"1973"
1973-11-05,2.097,2.4,"1973"
1973-11-06,2.076,1.895,"1973"
1973-11-07,1.95,1.566,"1973"
1973-11-08,1.707,1.401,"1973"
1973-11-09,1.567,1.242,"1973"
1973-11-10,1.41,1.076,"1973"
1973-11-11,1.284,0.957,"1973"
1973-11-12,1.109,0.872,"1973"
1973-11-13,0.987,0.849,"1973"
1973-11-14,0.979,0.83,"1973"
1973-11-15,1.545,1.2,"1973"
1973-11-16,9.907,9.494,"1973"
1973-11-17,4.1,4.119,"1973"
1973-11-18,4.149,2.515,"1973"
1973-11-19,3.144,1.881,"1973"
1973-11-20,2.678,1.508,"1973"
1973-11-21,2.378,1.324,"1973"
1973-11-22,2.786,1.546,"1973"
1973-11-23,2.453,1.47,"1973"
1973-11-24,2.454,1.355,"1973"
1973-11-25,7.946,4.91,"1973"
1973-11-26,4.017,2.747,"1973"
1973-11-27,2.984,2.615,"1973"
1973-11-28,11.841,12.101,"1973"
1973-11-29,6.774,7.639,"1973"
1973-11-30,3.499,3.973,"1973"
1973-12-01,2.618,2.721,"1973"
1973-12-02,2.065,2.148,"1973"
1973-12-03,1.8,1.849,"1973"
1973-12-04,1.703,1.749,"1973"
1973-12-05,5.693,5.133,"1973"
1973-12-06,13.56,13.901,"1973"
1973-12-07,4.684,5.044,"1973"
1973-12-08,3.029,3.154,"1973"
1973-12-09,3.521,3.683,"1973"
1973-12-10,5.42,5.506,"1973"
1973-12-11,3.504,3.363,"1973"
1973-12-12,2.595,2.464,"1973"
1973-12-13,2.147,1.978,"1973"
1973-12-14,17.735,14.716,"1973"
1973-12-15,9.427,9.515,"1973"
1973-12-16,4.605,4.32,"1973"
1973-12-17,18.528,17.912,"1973"
1973-12-18,10.917,11.626,"1973"
1973-12-19,4.942,4.497,"1973"
1973-12-20,4.166,3.607,"1973"
1973-12-21,88.833,84.402,"1973"
1973-12-22,15.338,15.975,"1973"
1973-12-23,6.166,5.551,"1973"
1973-12-24,4.07,3.368,"1973"
1973-12-25,3.147,2.514,"1973"
1973-12-26,4.624,4.331,"1973"
1973-12-27,13.637,12.352,"1973"
1973-12-28,8.719,7.729,"1973"
1973-12-29,5.605,4.968,"1973"
1973-12-30,3.876,3.448,"1973"
1973-12-31,3.035,2.576,"1973"
