"WS_2","WS_3"
0.630841584158416,0.568257760442061
0.679482698050237,0.575297386472172
0.605877998979071,0.53643975493533
0.536985294117647,0.487867213992504
0.973029534484169,0.618639633747547
0.860661546650445,0.602063541024059
0.833101245860274,0.593555866791161
0.984731457800512,0.711566797292483
0.764676125327253,0.580544319600499
0.687634427074386,0.576265553093574
0.702780688884231,0.622127106741573
0.879009977827051,0.778897813476127
